100.0 6726.0 0.0 0.0 0.0 0.1064 -0.0075 -0.0129 0.0014 
101.0 10043.0 0.0 0.0 0.0 -0.1391 0.0257 0.0065 0.0157 
102.0 10044.0 0.0 0.0 0.0 -0.1391 0.0257 0.0065 0.0157 
103.0 10045.0 0.0 0.0 0.0 -0.1391 0.0257 0.0065 0.0157 
104.0 10046.0 0.0 0.0 0.0 -0.1391 0.0257 0.0065 0.0157 
105.0 10045.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
106.0 10046.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
107.0 10049.0 0.0 0.0 0.0 -0.1391 0.0257 0.0065 0.0157 
108.0 10050.0 0.0 0.0 0.0 -0.1391 0.0257 0.0065 0.0157 
109.0 10051.0 0.0 0.0 0.0 0.0218 -0.0169 0.031 -0.0067 
110.0 10052.0 0.0 0.0 0.0 0.0218 -0.0169 0.031 -0.0067 
111.0 10053.0 0.0 0.0 0.0 0.0218 -0.0169 0.031 -0.0067 
112.0 10054.0 0.0 0.0 0.0 0.0218 -0.0169 0.031 -0.0067 
113.0 10053.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
114.0 10054.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
115.0 10057.0 0.0 0.0 0.0 0.0218 -0.0169 0.031 -0.0067 
116.0 10058.0 0.0 0.0 0.0 0.0218 -0.0169 0.031 -0.0067 
117.0 10059.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
118.0 10060.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
119.0 10061.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
120.0 10062.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
121.0 10063.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
122.0 10064.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
123.0 10065.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
124.0 10066.0 0.0 0.0 0.0 0.0165 -0.023 0.0134 -0.0016 
125.0 10065.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
126.0 10066.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
127.0 10067.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
128.0 10068.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
129.0 10069.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
130.0 10070.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
131.0 10071.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
132.0 10072.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
133.0 10073.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
134.0 10074.0 0.0 0.0 0.0 0.0083 0.0095 -0.0159 0.003 
135.0 10075.0 0.0 0.0 0.0 0.0083 -0.0072 -0.0053 0.0078 
136.0 10076.0 0.0 0.0 0.0 0.0083 -0.0072 -0.0053 0.0078 
137.0 10079.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
138.0 10080.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
139.0 10079.0 0.0 0.0 0.0 0.0083 -0.0072 -0.0053 0.0078 
140.0 10080.0 0.0 0.0 0.0 0.0083 -0.0072 -0.0053 0.0078 
141.0 10081.0 0.0 0.0 0.0 0 0.0 0.0 0.0 
142.0 10082.0 0.0 0.0 0.0 0 0.0 0.0 0.0 
143.0 13115.0 0.0 0.0 0.0 0 0.0 0.0 0.0 
144.0 13116.0 0.0 0.0 0.0 0 0.0 0.0 0.0 
145.0 10225.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
146.0 10226.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
147.0 10085.0 -1.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
148.0 10086.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
149.0 10087.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
150.0 10088.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
151.0 10089.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
152.0 10090.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
153.0 10091.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
154.0 10092.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
155.0 10093.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
156.0 10094.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
157.0 10095.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
158.0 10096.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
159.0 10097.0 0.0 0.0 0.0 0.0083 0.01385 0.05222 0.0227 
160.0 10098.0 0.0 0.0 0.0 0.0083 0.01385 0.05222 0.0227 
161.0 10099.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
162.0 10100.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
163.0 10101.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
164.0 10102.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
165.0 10103.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
166.0 10104.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
167.0 10105.0 0.0 0.0 0.0 0.0833 0.03831 0.08205 0.0439 
168.0 10106.0 0.0 0.0 0.0 0.0833 0.03831 0.08205 0.0439 
169.0 6931.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
170.0 6932.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
171.0 6935.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
172.0 6936.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
173.0 6937.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
174.0 6938.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
175.0 6939.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
176.0 6940.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
177.0 6941.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
178.0 6942.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
179.0 6943.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
180.0 6944.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
181.0 6945.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
182.0 6946.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
183.0 6947.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
184.0 6948.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
185.0 6949.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
186.0 6950.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
187.0 6952.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
188.0 6951.0 0.0 1.0 0.0 0.0083 -0.001 -0.0086 0.0076 
189.0 6953.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
190.0 6954.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
191.0 6955.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
192.0 6956.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
193.0 6817.0 -1.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
194.0 6818.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
195.0 6677.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
196.0 6678.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
197.0 6679.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
198.0 6680.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
199.0 6681.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
200.0 6682.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
201.0 6683.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
202.0 6684.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
203.0 6685.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
204.0 6686.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
205.0 6687.0 0.0 0.0 0.0 0.0083 0.01385 0.05222 0.0227 
206.0 6688.0 0.0 0.0 0.0 0.0083 0.01385 0.05222 0.0227 
207.0 6689.0 0.0 0.0 0.0 0.0083 0.01385 0.05222 0.0227 
208.0 6690.0 0.0 0.0 0.0 0.0083 0.01385 0.05222 0.0227 
209.0 6691.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
210.0 6692.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
211.0 6693.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
212.0 6694.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
213.0 6693.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
214.0 6694.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
215.0 6695.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
216.0 6696.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
217.0 6697.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
218.0 6698.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
219.0 6699.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
220.0 6700.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
221.0 6701.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
222.0 6702.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
223.0 6703.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
224.0 6704.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
225.0 6705.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
226.0 6706.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
227.0 6707.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
228.0 6708.0 0.0 0.0 0.0 0.1648 0.02671 0.06206 0.0302 
229.0 6709.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
230.0 6710.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
231.0 6711.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
232.0 6712.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
233.0 6713.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
234.0 6714.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
235.0 6715.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
236.0 6716.0 0.0 0.0 0.0 0.1424 0.00304 0.03266 0.0112 
237.0 10173.0 0.0 0.0 0.0 -0.3636 -0.04151 -0.02569 0.0834 
238.0 10174.0 0.0 0.0 0.0 -0.3636 -0.04151 -0.02569 0.0834 
239.0 10035.0 0.0 0.0 0.0 -0.5205 0.0345 0.05976 0.0688 
240.0 10036.0 0.0 0.0 0.0 -0.5205 0.0345 0.05976 0.0688 
241.0 10179.0 0.0 0.0 0.0 -0.5205 0.0345 -0.05976 0.0688 
242.0 10180.0 0.0 0.0 0.0 -0.5205 0.0345 -0.05976 0.0688 
243.0 6865.0 0.0 0.0 0.0 0.1064 -0.0075 -0.0129 0.0014 
244.0 6866.0 0.0 0.0 0.0 0.1064 -0.0075 -0.0129 0.0014 
245.0 6867.0 0.0 0.0 0.0 0.1064 -0.0075 -0.0129 0.0014 
246.0 6868.0 0.0 0.0 0.0 0.1064 -0.0075 -0.0129 0.0014 
247.0 6869.0 0.0 0.0 0.0 0.1357 -0.0219 -0.0379 0.0322 
248.0 6870.0 0.0 0.0 0.0 0.1357 -0.0219 -0.0379 0.0322 
249.0 10185.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
250.0 10186.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
251.0 10187.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
252.0 10188.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
253.0 10189.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
254.0 10190.0 0.0 0.0 0.0 -0.1372 -0.0078 0.0253 0.0161 
255.0 10191.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
256.0 10192.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
257.0 10193.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
258.0 10194.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
259.0 10195.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
260.0 10196.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
261.0 10197.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
262.0 10198.0 0.0 0.0 0.0 0.0225 0.0365 0.0012 -0.0069 
263.0 10199.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
264.0 10200.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
265.0 10201.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
266.0 10202.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
267.0 10203.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
268.0 10204.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
269.0 10205.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
270.0 10206.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
271.0 10209.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
272.0 10210.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
273.0 10211.0 0.0 0.0 0.0 0.0083 -0.0179 0.0003 0.0029 
274.0 10212.0 0.0 0.0 0.0 0.0083 -0.0179 0.0003 0.0029 
275.0 10213.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
276.0 10214.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
277.0 10215.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
278.0 10216.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
279.0 10217.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
280.0 10218.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
281.0 10219.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
282.0 10220.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
283.0 10221.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
284.0 10222.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
285.0 10223.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
286.0 10224.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
287.0 10365.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
288.0 10366.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
289.0 10367.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
290.0 10368.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
291.0 10369.0 -1.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
292.0 10370.0 0.0 0.0 0.0 0.0083 0.00819 -0.00359 0.0078 
293.0 10229.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
294.0 10230.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
295.0 10231.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
296.0 10232.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
297.0 10233.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
298.0 10234.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
299.0 10235.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
300.0 10236.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
301.0 10237.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
302.0 10238.0 0.0 0.0 0.0 0.0083 0.00795 0.00343 0.0076 
303.0 10239.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
304.0 10240.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
305.0 10241.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
306.0 10242.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
307.0 10243.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
308.0 10244.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
309.0 10245.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
310.0 10246.0 0.0 0.0 0.0 0.0602 0.01114 0.0181 0.0124 
311.0 7071.0 0.0 0.0 0.0 0.0123 0.0351 -0.0185 -0.0019 
312.0 7072.0 0.0 0.0 0.0 0.0123 0.0351 -0.0185 -0.0019 
313.0 7073.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
314.0 7074.0 0.0 0.0 0.0 0.0163 0.0233 -0.0134 -0.0016 
315.0 10249.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
316.0 10250.0 0.0 0.0 0.0 0.0832 0.0519 0.0743 0.044 
317.0 7079.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
318.0 7080.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
319.0 7081.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
320.0 7082.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
321.0 7083.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
322.0 7084.0 0.0 0.0 0.0 0.0355 -0.014 0.0052 0.0019 
323.0 7085.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
324.0 7086.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
325.0 7087.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
326.0 7088.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
327.0 7090.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
328.0 7089.0 0.0 1.0 0.0 0.0083 -0.001 -0.0086 0.0076 
329.0 7091.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
330.0 7092.0 0.0 0.0 0.0 0.0083 -0.001 -0.0086 0.0076 
