0.16532856884313205 1.0 9943.0 1.0 0.0 0.0 0.8088 2.6801 0.1064 -0.00742 0.01295 0.0014 -0.000382051 0.00334 -0.0566 -0.01567 0.02706 -0.0346 -0.01567 0.02706 -0.0346
0.1653147971015463 2.0 9944.0 0.0 0.0 0.0 0.8088 2.6801 0.1064 -0.00742 0.01295 0.0014 -0.000382051 0.00334 -0.0566 -0.01567 0.02706 -0.0346 -0.01567 0.02706 -0.0346
0.16532928961223628 3.0 9941.0 -1.0 0.0 0.0 0.7652 2.7657 -0.5205 0.0345 0.05976 0.0688 -0.07675 0.02687 -0.0399 0.06183 -0.0529 -0.0399 0.06183 -0.0529 -0.0399
0.16534387592375288 4.0 9942.0 0.0 0.0 0.0 0.7652 2.7657 -0.5205 0.0345 0.05976 0.0688 -0.07675 0.02687 -0.0399 0.06183 -0.0529 -0.0399 0.06183 -0.0529 -0.0399
0.29220422211936486 5.0 6771.0 0.0 0.0 0.0 0.7652 2.7657 -0.5205 0.0345 -0.05976 0.0688 -0.07673 -0.0271 -0.0399 0.0111 -0.01923 -0.0079 0.0111 -0.01923 -0.0079
0.29218773993546365 6.0 6772.0 0.0 0.0 0.0 0.7652 2.7657 -0.5205 0.0345 -0.05976 0.0688 -0.07673 -0.0271 -0.0399 0.0111 -0.01923 -0.0079 0.0111 -0.01923 -0.0079
0.3437792876983411 7.0 6773.0 0.0 0.0 0.0 0.7336 2.7122 -0.3636 0.043 -0.0231 0.0834 -0.0885 -0.0147 -0.0368 0.0234 -0.0085 -0.0044 0.0234 -0.0085 -0.0044
0.3437910619990149 8.0 6774.0 0.0 0.0 0.0 0.7336 2.7122 -0.3636 0.043 -0.0231 0.0834 -0.0885 -0.0147 -0.0368 0.0234 -0.0085 -0.0044 0.0234 -0.0085 -0.0044
0.3401065118613607 9.0 6775.0 0.0 0.0 0.0 0.6861 2.8936 -0.1391 0.0257 0.0065 0.0157 -0.1595 0.0027 -0.0251 0.0568 -0.0431 -0.0221 0.0568 -0.0431 -0.0221
0.340063412050247 10.0 6776.0 0.0 0.0 0.0 0.6861 2.8936 -0.1391 0.0257 0.0065 0.0157 -0.1595 0.0027 -0.0251 0.0568 -0.0431 -0.0221 0.0568 -0.0431 -0.0221
0.26312761300938864 11.0 6777.0 0.0 0.0 0.0 0.6861 2.8936 -0.1391 0.0257 0.0065 0.0157 -0.1595 0.0027 -0.0251 0.0568 -0.0431 -0.0221 0.0568 -0.0431 -0.0221
0.2631273978113392 12.0 6778.0 0.0 0.0 0.0 0.6861 2.8936 -0.1391 0.0257 0.0065 0.0157 -0.1595 0.0027 -0.0251 0.0568 -0.0431 -0.0221 0.0568 -0.0431 -0.0221
0.2891685978594658 13.0 6779.0 0.0 0.0 0.0 0.6861 2.8936 -0.1391 0.0257 0.0065 0.0157 -0.1595 0.0027 -0.0251 0.0568 -0.0431 -0.0221 0.0568 -0.0431 -0.0221
0.2891531342245692 14.0 6780.0 0.0 0.0 0.0 0.6861 2.8936 -0.1391 0.0257 0.0065 0.0157 -0.1595 0.0027 -0.0251 0.0568 -0.0431 -0.0221 0.0568 -0.0431 -0.0221
0.3478538675723588 15.0 6781.0 0.0 0.0 0.0 0.7029 2.8778 -0.033 0.0204 0.0158 0.0246 -0.1717 -0.0064 0.0062 0.0574 -0.0461 -0.0088 0.0574 -0.0461 -0.0088
0.3478825463540425 16.0 6782.0 0.0 0.0 0.0 0.7029 2.8778 -0.033 0.0204 0.0158 0.0246 -0.1717 -0.0064 0.0062 0.0574 -0.0461 -0.0088 0.0574 -0.0461 -0.0088
0.34502624961719414 17.0 6783.0 0.0 0.0 0.0 0.7426 2.8766 0.0218 -0.0169 0.031 -0.0067 -0.061 0.0038 -0.0339 0.046 -0.034 -0.0354 0.046 -0.034 -0.0354
0.3450190000577998 18.0 6784.0 0.0 0.0 0.0 0.7426 2.8766 0.0218 -0.0169 0.031 -0.0067 -0.061 0.0038 -0.0339 0.046 -0.034 -0.0354 0.046 -0.034 -0.0354
0.26580073019756284 19.0 6785.0 0.0 0.0 0.0 0.7426 2.8766 0.0218 -0.0169 0.031 -0.0067 -0.061 0.0038 -0.0339 0.046 -0.034 -0.0354 0.046 -0.034 -0.0354
0.26580629404381256 20.0 6786.0 0.0 0.0 0.0 0.7426 2.8766 0.0218 -0.0169 0.031 -0.0067 -0.061 0.0038 -0.0339 0.046 -0.034 -0.0354 0.046 -0.034 -0.0354
0.2792682513332239 21.0 6787.0 0.0 0.0 0.0 0.7426 2.8766 0.0218 -0.0169 0.031 -0.0067 -0.061 0.0038 -0.0339 0.046 -0.034 -0.0354 0.046 -0.034 -0.0354
0.279268251333227 22.0 6788.0 0.0 0.0 0.0 0.7426 2.8766 0.0218 -0.0169 0.031 -0.0067 -0.061 0.0038 -0.0339 0.046 -0.034 -0.0354 0.046 -0.034 -0.0354
0.3479768380794378 23.0 6789.0 0.0 0.0 0.0 0.752 2.8433 0.0617 -0.016 0.0242 -0.0038 -0.0613 -0.0089 -0.0036 0.0242 -0.0319 -0.031 0.0242 -0.0319 -0.031
0.3479984801602247 24.0 6790.0 0.0 0.0 0.0 0.752 2.8433 0.0617 -0.016 0.0242 -0.0038 -0.0613 -0.0089 -0.0036 0.0242 -0.0319 -0.031 0.0242 -0.0319 -0.031
0.35399995170340814 25.0 6791.0 0.0 0.0 0.0 0.752 2.8433 0.0617 -0.016 0.0242 -0.0038 -0.0613 -0.0089 -0.0036 0.0242 -0.0319 -0.031 0.0242 -0.0319 -0.031
