0.15	0.0866	0.7506	2.4728	0.3225	0.0066	0.0112	0.0057	-0.0169	-0.0103	-0.0562	0.0285	0.003	-0.0273	0.0285	0.003	-0.0273
-0.15	0.0866	0.7506	2.4728	0.3225	-0.013	1.15768E-4	0.0057	-0.05624	0.02942	-0.0105	0.01737	-0.00949	-0.0562	0.01737	-0.00949	-0.0562
0	-0.17321	0.7506	2.4728	0.3225	0.0064	-0.01132	0.0057	-0.01165	-0.02618	-0.0273	0.00264	-0.06342	-0.0105	0.00264	-0.06342	-0.0105
0.1	0.17321	0.7001	2.3979	0.4619	-0.009	-0.0154	-0.0191	-0.0337	-0.0054	-0.0339	0.0121	-0.0319	-0.0339	0.0121	-0.0319	-0.0339
-0.2	0	0.7001	2.3979	0.4619	0.01784	-9.42286E-5	-0.0191	-0.08821	-8.27969E-6	-0.0026	0.02153	-0.02649	-0.0339	0.02153	-0.02649	-0.0339
0.1	-0.17321	0.7001	2.3979	0.4619	-0.00884	0.01549	-0.0191	-0.03368	0.00547	-0.0339	0.04411	-0.07639	-0.0026	0.04411	-0.07639	-0.0026
0.05	0.25981	0.7052	2.4486	0.485	0.015	-0.0151	0.0258	0.0342	0.0284	-0.0395	0.0206	-0.0751	-0.0519	0.0206	-0.0751	-0.0519
-0.25	-0.0866	0.7052	2.4486	0.485	0.00558	0.02054	0.0258	-0.08111	-0.03171	-0.0225	-0.0417	0.01542	-0.0395	-0.0417	0.01542	-0.0395
0.2	-0.17321	0.7052	2.4486	0.485	-0.02058	-0.00544	0.0258	-0.07534	0.01971	-0.0519	0.06801	-0.05439	-0.0225	0.06801	-0.05439	-0.0225
0	0.34641	0.7518	2.5324	0.3223	0.0382	-0.0048	0.0808	0.0558	0.025	-0.0557	0.0273	-0.054	-0.0364	0.0273	-0.054	-0.0364
-0.3	-0.17321	0.7518	2.5324	0.3223	-0.01494	0.03548	0.0808	-0.05181	-0.02206	-0.0358	-0.04955	0.03582	-0.0557	-0.04955	0.03582	-0.0557
0.3	-0.17321	0.7518	2.5324	0.3223	-0.02326	-0.03068	0.0808	-0.06042	0.00336	-0.0364	0.04501	-0.03384	-0.0358	0.04501	-0.03384	-0.0358
-0.05	0.43301	0.7627	2.5774	0.1682	0.0478	-0.0038	0.1082	0.0316	0.0123	-0.0521	0.0383	-0.0484	-0.003	0.0383	-0.0484	-0.003
-0.35	-0.25981	0.7627	2.5774	0.1682	-0.02061	0.0433	0.1082	-0.03976	-0.00494	-0.0305	-0.02645	0.02122	-0.0521	-0.02645	0.02122	-0.0521
0.4	-0.17321	0.7627	2.5774	0.1682	-0.02719	-0.0395	0.1082	-0.06107	-0.00897	-0.003	0.02416	-0.03196	-0.0305	0.02416	-0.03196	-0.0305
-0.1	0.51962	0.727	2.7092	-0.0062	0.0472	-0.0105	0.097	-0.0794	-0.0047	-0.0187	0.0573	-0.0529	0.0232	0.0573	-0.0529	0.0232
-0.4	-0.34641	0.727	2.7092	-0.0062	-0.01451	0.04613	0.097	-0.02066	0.01578	-0.025	0.04377	-0.06641	-0.0187	0.04377	-0.06641	-0.0187
0.5	-0.17321	0.727	2.7092	-0.0062	-0.03269	-0.03563	0.097	-0.07446	-0.02317	0.0232	-0.00334	-0.02578	-0.025	-0.00334	-0.02578	-0.025
-0.15	0.60622	0.7029	2.8778	-0.033	0.0204	0.0158	0.0246	-0.1717	-0.0064	0.0062	0.0574	-0.0461	-0.0088	0.0574	-0.0461	-0.0088
-0.45	-0.43301	0.7029	2.8778	-0.033	-0.02388	0.00977	0.0246	0.04413	0.02617	-0.0346	0.09139	-0.1455	0.0062	0.09139	-0.1455	0.0062
0.6	-0.17321	0.7029	2.8778	-0.033	0.00348	-0.02557	0.0246	-0.06862	-0.02666	-0.0088	-0.04473	0.02513	-0.0346	-0.04473	0.02513	-0.0346
-0.2	0.69282	0.7426	2.8766	0.0218	-0.0169	0.031	-0.0067	-0.061	0.0038	-0.0339	0.046	-0.034	-0.0354	0.046	-0.034	-0.0354
-0.5	-0.51962	0.7426	2.8766	0.0218	-0.0184	-0.03014	-0.0067	0.05619	0.02528	-0.0582	0.02721	-0.05473	-0.0339	0.02721	-0.05473	-0.0339
0.7	-0.17321	0.7426	2.8766	0.0218	0.0353	-8.64171E-4	-0.0067	-0.05244	-0.02284	-0.0354	-0.04999	0.03602	-0.0582	-0.04999	0.03602	-0.0582
-0.25	0.77942	0.7671	2.7932	0.0122	-0.0334	0.0211	-0.0019	0.0106	0.0062	-0.0724	0.0458	-0.0202	-0.0368	0.0458	-0.0202	-0.0368
-0.55	-0.60622	0.7671	2.7932	0.0122	-0.00157	-0.03948	-0.0019	0.02067	0.0296	-0.0517	-0.01067	0.00608	-0.0724	-0.01067	0.00608	-0.0724
0.8	-0.17321	0.7671	2.7932	0.0122	0.03497	0.01838	-0.0019	-0.04039	-0.02956	-0.0368	-0.03597	0.0031	-0.0517	-0.03597	0.0031	-0.0517
-0.3	0.86603	0.7697	2.6832	0.0083	-0.0364	0.0078	0.0039	0.0229	0	-0.0796	0.042	-0.0036	-0.0282	0.042	-0.0036	-0.0282
-0.6	-0.69282	0.7697	2.6832	0.0083	0.01145	-0.03542	0.0039	-0.02407	0.03449	-0.0282	-0.01145	0.01983	-0.0796	-0.01145	0.01983	-0.0796
0.9	-0.17321	0.7697	2.6832	0.0083	0.02495	0.02762	0.0039	-0.02412	-0.03457	-0.0282	-0.01783	-0.03809	-0.0282	-0.01783	-0.03809	-0.0282
-0.2	0.86603	0.7961	2.6832	0.0083	-0.0274	0.0042	0.0024	0.0298	0	-0.0603	0.0179	0.0055	-0.0438	0.0179	0.0055	-0.0438
-0.65	-0.60622	0.7961	2.6832	0.0083	0.01006	-0.02583	0.0024	-0.00401	0.01835	-0.0439	-0.0149	0.02581	-0.0603	-0.0149	0.02581	-0.0603
0.85	-0.25981	0.7961	2.6832	0.0083	0.01734	0.02163	0.0024	-0.00419	-0.01825	-0.0438	-0.01389	-0.01265	-0.0439	-0.01389	-0.01265	-0.0439
-0.15	0.77942	0.7883	2.7291	0.0165	-0.023	0.0134	-0.0016	0.0138	-9E-4	-0.049	0.0195	-0.0136	-0.0421	0.0195	-0.0136	-0.0421
-0.6	-0.51962	0.7883	2.7291	0.0165	-1.0474E-4	-0.02662	-0.0016	0.02407	0.01332	-0.0599	-0.00612	0.0124	-0.049	-0.00612	0.0124	-0.049
0.75	-0.25981	0.7883	2.7291	0.0165	0.0231	0.01322	-0.0016	-0.02153	-0.01009	-0.0421	-0.02357	0.01418	-0.0599	-0.02357	0.01418	-0.0599
-0.1	0.69282	0.752	2.8433	0.0617	-0.016	0.0242	-0.0038	-0.0613	-0.0089	-0.0036	0.0242	-0.0319	-0.031	0.0242	-0.0319	-0.031
-0.55	-0.43301	0.752	2.8433	0.0617	-0.01296	-0.02596	-0.0038	0.03148	0.01228	-0.0526	0.03836	-0.04864	-0.0036	0.03836	-0.04864	-0.0036
0.65	-0.25981	0.752	2.8433	0.0617	0.02896	0.00176	-0.0038	-0.03973	-0.00501	-0.031	-0.02638	0.02112	-0.0526	-0.02638	0.02112	-0.0526
-0.05	0.60622	0.6987	2.9523	0.2281	-0.0028	0.0198	0.0237	-0.1687	-0.0147	0.0516	0.0603	-0.0753	0.0191	0.0603	-0.0753	0.0191
-0.5	-0.34641	0.6987	2.9523	0.2281	-0.01575	-0.01232	0.0237	-0.0446	0.00866	0.0018	0.09708	-0.13875	0.0516	0.09708	-0.13875	0.0516
0.55	-0.25981	0.6987	2.9523	0.2281	0.01855	-0.00748	0.0237	-0.09536	-0.01457	0.0191	0.0148	-0.04296	0.0018	0.0148	-0.04296	0.0018
0	0.51962	0.7255	2.7056	0.3936	0.0201	0.0047	0.0617	-0.0445	0.0086	0.0018	0.0971	-0.1387	0.0516	0.0971	-0.1387	0.0516
-0.45	-0.25981	0.7255	2.7056	0.3936	-0.01412	0.01506	0.0617	-0.09527	-0.01459	0.0191	0.0148	-0.04284	0.0018	0.0148	-0.04284	0.0018
0.45	-0.25981	0.7255	2.7056	0.3936	-0.00598	-0.01976	0.0617	-0.16867	-0.01474	0.0516	0.06027	-0.07521	0.0191	0.06027	-0.07521	0.0191
0.05	0.43301	0.7546	2.4932	0.3758	0.0282	-0.0194	0.0566	0.0446	0.0264	-0.0408	0.0908	-0.1453	0.0049	0.0908	-0.1453	0.0049
-0.4	-0.17321	0.7546	2.4932	0.3758	0.0027	0.03412	0.0566	-0.06874	-0.02733	-0.012	-0.04516	0.02542	-0.0408	-0.04516	0.02542	-0.0408
0.35	-0.25981	0.7546	2.4932	0.3758	-0.0309	-0.01472	0.0566	-0.17123	-0.00599	0.0049	0.05804	-0.04587	-0.012	0.05804	-0.04587	-0.012
0.1	0.34641	0.7247	2.4345	0.3751	0.004	-0.0488	0.026	0.0321	0.0303	-0.0451	0.0768	-0.1395	-0.0244	0.0768	-0.1395	-0.0244
-0.35	-0.0866	0.7247	2.4345	0.3751	0.04026	0.02786	0.026	-0.06549	-0.02777	-0.0199	-0.04229	0.01265	-0.0451	-0.04229	0.01265	-0.0451
0.25	-0.25981	0.7247	2.4345	0.3751	-0.04426	0.02094	0.026	-0.15921	0.00324	-0.0244	0.05679	-0.04283	-0.0199	0.05679	-0.04283	-0.0199
0.15	0.25981	0.6728	2.4184	0.4904	-0.0375	-0.0651	-0.0122	-0.0732	-2E-4	-0.0335	0.0365	-0.0636	-0.0335	0.0365	-0.0636	-0.0335
-0.3	0	0.6728	2.4184	0.4904	0.07513	7.40474E-5	-0.0122	-0.09847	-4.15501E-5	-0.0143	0.03677	-0.06329	-0.0335	0.03677	-0.06329	-0.0335
0.15	-0.25981	0.6728	2.4184	0.4904	-0.03763	0.06503	-0.0122	-0.07333	1.90073E-4	-0.0335	0.04927	-0.08526	-0.0143	0.04927	-0.08526	-0.0143
0.2	0.17321	0.7231	2.457	0.4758	-0.0205	0.0053	0.0253	-0.0737	-0.0194	-0.0449	0.0077	0.0427	-0.038	0.0077	0.0427	-0.038
-0.25	0.0866	0.7231	2.457	0.4758	0.00566	-0.0204	0.0253	-0.07827	0.03137	-0.02	0.05365	-0.05413	-0.0449	0.05365	-0.05413	-0.0449
0.05	-0.25981	0.7231	2.457	0.4758	0.01484	0.0151	0.0253	0.03313	-0.02802	-0.038	0.01197	-0.08347	-0.02	0.01197	-0.08347	-0.02
0.25	0.0866	0.7671	2.5932	0.2599	0.0086	0.0263	0.0785	0.0112	-0.0066	-0.0737	0.0149	0.0327	-0.0503	0.0149	0.0327	-0.0503
-0.2	0.17321	0.7671	2.5932	0.2599	-0.02708	-0.0057	0.0785	-0.04069	0.02928	-0.0324	1.15768E-4	0.013	-0.0737	1.15768E-4	0.013	-0.0737
-0.05	-0.25981	0.7671	2.5932	0.2599	0.01848	-0.0206	0.0785	0.02087	-0.02925	-0.0503	-0.00501	-0.04988	-0.0324	-0.00501	-0.04988	-0.0324
0.3	0	0.7961	2.6324	0.0701	0.007	0	0.089	0.0298	0	-0.0603	0.0179	0.0055	-0.0438	0.0179	0.0055	-0.0438
-0.15	0.25981	0.7961	2.6324	0.0701	-0.0035	0.00606	0.089	-0.00401	0.01835	-0.0439	-0.0149	0.02581	-0.0603	-0.0149	0.02581	-0.0603
-0.15	-0.25981	0.7961	2.6324	0.0701	-0.0035	-0.00606	0.089	-0.00419	-0.01825	-0.0438	-0.01389	-0.01265	-0.0439	-0.01389	-0.01265	-0.0439
0.4	0	0.8023	2.6124	-0.155	-0.0117	-1E-4	0.1118	0.0284	0	-0.033	0.0034	9E-4	-0.0547	0.0034	9E-4	-0.0547
-0.2	0.34641	0.8023	2.6124	-0.155	0.00594	-0.01008	0.1118	-8.33975E-4	0.00344	-0.0547	-0.0142	0.0246	-0.033	-0.0142	0.0246	-0.033
-0.2	-0.34641	0.8023	2.6124	-0.155	0.00576	0.01018	0.1118	-9.20577E-4	-0.00339	-0.0547	-0.00257	-0.00244	-0.0547	-0.00257	-0.00244	-0.0547
0.35	0.0866	0.7862	2.5876	0.0358	-0.0063	0.0269	0.11	0.0129	0.0013	-0.0412	3E-4	0.0289	-0.0637	3E-4	0.0289	-0.0637
-0.25	0.25981	0.7862	2.5876	0.0358	-0.02015	-0.01891	0.11	-0.02115	0.01123	-0.049	-0.00758	0.01052	-0.0412	-0.00758	0.01052	-0.0412
-0.1	-0.34641	0.7862	2.5876	0.0358	0.02645	-0.00799	0.11	0.02488	-0.01471	-0.0637	8.48523E-4	-0.02393	-0.049	8.48523E-4	-0.02393	-0.049
0.3	0.17321	0.7451	2.5197	0.3452	-0.0236	0.0324	0.0852	-0.0646	-0.004	-0.0324	-0.0073	0.0662	-0.0549	-0.0073	0.0662	-0.0549
-0.3	0.17321	0.7451	2.5197	0.3452	-0.01626	-0.03664	0.0852	-0.05585	0.02353	-0.0374	0.03576	-0.05395	-0.0324	0.03576	-0.05395	-0.0324
0	-0.34641	0.7451	2.5197	0.3452	0.03986	0.00424	0.0852	0.06098	-0.02678	-0.0549	0.00755	-0.06013	-0.0374	0.00755	-0.06013	-0.0374
0.25	0.25981	0.7094	2.4327	0.374	-0.0441	-0.0209	0.026	-0.1588	-0.0028	-0.0232	0.0109	0.0424	-0.041	0.0109	0.0424	-0.041
-0.35	0.0866	0.7094	2.4327	0.374	0.04015	-0.02774	0.026	-0.06527	0.02744	-0.0213	0.08182	-0.13612	-0.0232	0.08182	-0.13612	-0.0232
0.1	-0.34641	0.7094	2.4327	0.374	0.00395	0.04864	0.026	0.03127	-0.03064	-0.041	0.00887	-0.07024	-0.0213	0.00887	-0.07024	-0.0213
0.2	0.34641	0.7325	2.4802	0.1637	-0.0258	-0.0446	0.0127	-0.0764	0.0263	-0.0402	0.0609	-0.0531	-0.0402	0.0609	-0.0531	-0.0402
-0.4	0	0.7325	2.4802	0.1637	0.05152	-4.34554E-5	0.0127	-0.02262	-1.39129E-5	-0.0032	0.01542	-0.07931	-0.0402	0.01542	-0.07931	-0.0402
0.2	-0.34641	0.7325	2.4802	0.1637	-0.02572	0.04464	0.0127	-0.07644	-0.02619	-0.0402	0.01132	-0.01959	-0.0032	0.01132	-0.01959	-0.0032
0.15	0.43301	0.7783	2.5223	0.1348	0.002	-0.026	0.0115	-0.0053	0.0262	-0.0371	0.057	-0.0692	-0.0362	0.057	-0.0692	-0.0362
-0.45	-0.0866	0.7783	2.5223	0.1348	0.02152	0.01473	0.0115	-0.0191	-0.01611	-0.0048	-0.02004	-0.01769	-0.0371	-0.02004	-0.01769	-0.0371
0.3	-0.34641	0.7783	2.5223	0.1348	-0.02352	0.01127	0.0115	-0.08843	-0.01476	-0.0362	0.0235	-0.00849	-0.0048	0.0235	-0.00849	-0.0048
0.1	0.51962	0.7719	2.635	0.226	0.0079	-0.0088	0.0032	-0.0214	0.0162	-0.0245	0.0445	-0.0673	-0.0237	0.0445	-0.0673	-0.0237
-0.5	-0.17321	0.7719	2.635	0.226	0.00367	0.01124	0.0032	-0.07541	-0.02298	0.0182	-0.00333	-0.02663	-0.0245	-0.00333	-0.02663	-0.0245
0.4	-0.34641	0.7719	2.635	0.226	-0.01157	-0.00244	0.0032	-0.08053	-0.00489	-0.0237	0.05761	-0.05382	0.0182	0.05761	-0.05382	0.0182
0.05	0.60622	0.7273	2.8245	0.2889	-0.008	0.0087	-0.0038	-0.0955	-0.0144	0.0191	0.0147	-0.0428	0.0017	0.0147	-0.0428	0.0017
-0.55	-0.25981	0.7273	2.8245	0.2889	-0.00353	-0.01128	-0.0038	-0.16886	-0.01493	0.0516	0.06022	-0.07551	0.0191	0.06022	-0.07551	0.0191
0.5	-0.34641	0.7273	2.8245	0.2889	0.01153	0.00258	-0.0038	-0.04442	0.00867	0.0017	0.09736	-0.13877	0.0516	0.09736	-0.13877	0.0516
0	0.69282	0.7415	2.8497	0.1443	-0.0119	0.0085	-1E-4	-0.0745	-0.0234	0.0233	-0.0035	-0.0255	-0.0274	-0.0035	-0.0255	-0.0274
-0.6	-0.34641	0.7415	2.8497	0.1443	-0.00141	-0.01456	-1E-4	-0.07913	-0.00435	-0.0194	0.05751	-0.05282	0.0233	0.05751	-0.05282	0.0233
0.6	-0.34641	0.7415	2.8497	0.1443	0.01331	0.00606	-1E-4	-0.02033	0.01578	-0.0274	0.04333	-0.06635	-0.0194	0.04333	-0.06635	-0.0194
-0.05	0.77942	0.7826	2.7646	0.0355	-0.014	0.0052	0.0019	0.0067	-0.008	-0.0188	-2E-4	-0.0171	-0.0478	-2E-4	-0.0171	-0.0478
-0.65	-0.43301	0.7826	2.7646	0.0355	0.0025	-0.01472	0.0019	2.5718E-4	-0.00205	-0.0633	0.00358	0.0098	-0.0188	0.00358	0.0098	-0.0188
0.7	-0.34641	0.7826	2.7646	0.0355	0.0115	0.00952	0.0019	-0.01471	0.00872	-0.0478	0.00164	0.00125	-0.0633	0.00164	0.00125	-0.0633
-0.1	0.86603	0.8023	2.6832	0.0083	-0.0179	3E-4	0.0029	0.0284	0	-0.033	0.0034	9E-4	-0.0547	0.0034	9E-4	-0.0547
-0.7	-0.51962	0.8023	2.6832	0.0083	0.00869	-0.01565	0.0029	-8.33975E-4	0.00344	-0.0547	-0.0142	0.0246	-0.033	-0.0142	0.0246	-0.033
0.8	-0.34641	0.8023	2.6832	0.0083	0.00921	0.01535	0.0029	-9.20577E-4	-0.00339	-0.0547	-0.00257	-0.00244	-0.0547	-0.00257	-0.00244	-0.0547
0	0.86603	0.7909	2.6832	0.0083	-0.001	-0.0086	0.0076	0.0187	-1E-4	-0.0212	-0.0045	-0.0246	-0.0526	-0.0045	-0.0246	-0.0526
-0.75	-0.43301	0.7909	2.6832	0.0083	0.00795	0.00343	0.0076	-0.01905	-0.0162	-0.0526	-0.00926	0.01624	-0.0212	-0.00926	0.01624	-0.0212
0.75	-0.43301	0.7909	2.6832	0.0083	-0.00695	0.00517	0.0076	-0.01905	0.0162	-0.0526	0.02355	-0.0084	-0.0526	0.02355	-0.0084	-0.0526
0.05	0.77942	0.773	2.6868	0.0602	0.0101	-0.0187	0.0124	-0.0195	-0.0161	-0.0047	-0.02	-0.0179	-0.0362	-0.02	-0.0179	-0.0362
-0.7	-0.34641	0.773	2.6868	0.0602	0.01114	0.0181	0.0124	-0.0891	-0.01507	-0.0382	0.02369	-0.00884	-0.0047	0.02369	-0.00884	-0.0047
0.65	-0.43301	0.773	2.6868	0.0602	-0.02124	6.03143E-4	0.0124	-0.0055	0.02627	-0.0362	0.0576	-0.06963	-0.0382	0.0576	-0.06963	-0.0382
0.1	0.69282	0.7506	2.7213	0.1922	0.0139	-0.0281	0.0067	-0.0685	-0.0268	-0.0083	-0.0448	0.0252	-0.036	-0.0448	0.0252	-0.036
-0.65	-0.25981	0.7506	2.7213	0.1922	0.01739	0.02609	0.0067	-0.17113	-0.00619	0.0071	0.05746	-0.04592	-0.0083	0.05746	-0.04592	-0.0083
0.55	-0.43301	0.7506	2.7213	0.1922	-0.03129	0.00201	0.0067	0.04422	0.0262	-0.036	0.09093	-0.14511	0.0071	0.09093	-0.14511	0.0071
0.15	0.60622	0.7869	2.6832	0.1773	0.0109	-0.0208	-0.0053	-0.0404	-0.0045	-0.0327	-0.0265	0.0215	-0.0536	-0.0265	0.0215	-0.0536
-0.6	-0.17321	0.7869	2.6832	0.1773	0.01256	0.01984	-0.0053	-0.06194	-0.00932	-0.0064	0.0241	-0.03274	-0.0327	0.0241	-0.03274	-0.0327
0.45	-0.43301	0.7869	2.6832	0.1773	-0.02346	9.60323E-4	-0.0053	0.03187	0.0122	-0.0536	0.03904	-0.04898	-0.0064	0.03904	-0.04898	-0.0064
0.2	0.51962	0.7991	2.665	0.1115	0.0045	-0.0137	-0.0044	-0.015	0.0085	-0.0491	0.0014	0.001	-0.0655	0.0014	0.001	-0.0655
-0.55	-0.0866	0.7991	2.665	0.1115	0.00961	0.01075	-0.0044	0.0068	-0.00797	-0.0205	1.38784E-4	-0.01724	-0.0491	1.38784E-4	-0.01724	-0.0491
0.35	-0.43301	0.7991	2.665	0.1115	-0.01411	0.00295	-0.0044	1.66025E-4	-0.00171	-0.0655	0.0035	0.00987	-0.0205	0.0035	0.00987	-0.0205
0.25	0.43301	0.7799	2.6186	0.0672	-0.0068	-0.0117	0.0027	-0.02	0.0167	-0.054	0.0245	-0.0089	-0.054	0.0245	-0.0089	-0.054
-0.5	0	0.7799	2.6186	0.0672	0.01353	-3.89727E-5	0.0027	0.02079	-6.6642E-6	-0.02	-0.00446	-0.02567	-0.054	-0.00446	-0.02567	-0.054
0.25	-0.43301	0.7799	2.6186	0.0672	-0.00673	0.01174	0.0027	-0.01996	-0.01677	-0.054	-0.01039	0.01801	-0.02	-0.01039	0.01801	-0.02
0.3	0.34641	0.7408	2.5091	0.1354	-0.0238	-0.0115	0.0116	-0.0894	0.0152	-0.0386	0.0254	0.0081	-0.0349	0.0254	0.0081	-0.0349
-0.45	0.0866	0.7408	2.5091	0.1354	0.02186	-0.01486	0.0116	-0.01923	0.01591	-0.006	0.03154	-0.08502	-0.0386	0.03154	-0.08502	-0.0386
